224.46,-164.87,-308.37,24.0,1.2,12.0,99.0,95.0,98.0,0,0,3.1415927,1.9042514E-11,-1.5707964
183.06,-101.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
183.06,-131.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
183.06,-161.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
255.06,-161.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
255.06,-131.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
255.06,-101.87,-312.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
255.06,-131.87,-441.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,1.4721263E-22,-1.9042514E-11,1.5707964
183.06,-161.87,-441.87,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
274.56,-131.87,-441.87,3.0,18.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
258.06,-121.37,-375.87,3.0,3.0,48.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
255.06,-86.87,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
273.06,-160.37,-441.87,3.0,15.0,24.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
283.56,-128.87,-377.37,3.0,96.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
232.56,-134.87,-419.37,3.0,24.0,42.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
232.56,-121.37,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
232.56,-104.87,-344.37,3.0,24.0,60.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
232.56,-91.37,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
232.56,-104.87,-413.37,3.0,24.0,54.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
232.56,-73.37,-405.87,3.0,27.0,45.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
220.56,-161.87,-441.87,3.0,18.0,57.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
273.06,-172.37,-441.87,3.0,9.0,24.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
243.06,-134.87,-375.87,3.0,24.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
273.06,-134.87,-375.87,3.0,24.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
225.06,-61.37,-384.87,3.0,3.0,12.0,229.0,228.0,223.0,0,0,1.5707964,-1.5679914,1.5707964
232.56,-164.87,-423.87,3.0,24.0,33.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
219.06,-146.86,-441.87,3.0,12.0,132.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
219.06,-101.87,-441.87,3.0,42.0,132.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
219.06,-58.37,-407.37,48.0,3.0,30.0,229.0,228.0,223.0,0,0,1.5707964,-1.5679914,1.5707964
219.06,-73.37,-429.87,3.0,27.0,30.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
213.06,-73.37,-384.87,3.0,27.0,12.0,229.0,228.0,223.0,0,0,1.5707964,-1.5679914,1.5707964
201.06,-173.87,-441.87,3.0,6.0,96.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
205.56,-164.87,-404.37,3.0,24.0,72.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
199.56,-131.87,-441.87,3.0,18.0,93.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
205.56,-121.37,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
205.56,-104.87,-399.87,3.0,24.0,81.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
205.56,-134.87,-399.87,3.0,24.0,81.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
205.56,-91.37,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
205.56,-73.37,-405.87,3.0,27.0,45.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
205.56,-151.36,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
232.56,-151.36,-377.37,3.0,3.0,126.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
232.56,-134.87,-350.37,3.0,24.0,72.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
205.56,-104.87,-330.87,3.0,24.0,33.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
219.06,-116.87,-312.87,3.0,72.0,54.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
180.06,-151.36,-378.87,3.0,3.0,48.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
255.06,-116.87,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
195.06,-164.87,-378.87,3.0,24.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
163.56,-161.87,-441.87,3.0,18.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
205.56,-134.87,-330.87,3.0,24.0,33.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
165.06,-164.87,-378.87,3.0,24.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,-1.5679914,1.5707964
274.56,-128.87,-312.87,3.0,96.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
183.06,-116.87,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
183.06,-86.87,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
232.56,-164.87,-354.87,3.0,24.0,81.0,229.0,228.0,223.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
255.06,-146.86,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
154.56,-128.87,-377.37,3.0,96.0,126.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
163.56,-128.87,-312.87,3.0,96.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
205.56,-164.87,-335.37,3.0,24.0,42.0,229.0,228.0,223.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
183.06,-146.86,-312.87,3.0,12.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
202.56,-164.87,-312.87,3.0,24.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
255.06,-173.87,-312.87,3.0,6.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
183.06,-173.87,-312.87,3.0,6.0,18.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
235.56,-164.87,-312.87,3.0,24.0,21.0,229.0,228.0,223.0,0,0,-1.5707964,1.5679914,-1.5707964
485.46,-139.36,-374.07,75.0,3.0,48.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-169.37,-360.57,12.0,3.0,3.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-172.37,-357.57,12.0,3.0,9.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-175.37,-354.57,12.0,3.0,15.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
492.96,-172.37,-392.07,66.0,9.0,90.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-177.47,-392.07,144.0,1.2,90.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-172.37,-399.57,12.0,9.0,75.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
414.96,-172.37,-392.07,66.0,9.0,90.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
416.46,-139.36,-392.07,63.0,3.0,84.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
491.46,-139.36,-416.07,63.0,3.0,36.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
453.96,-152.87,-428.07,12.0,30.0,12.0,99.0,95.0,98.0,0,0,-1.5707964,-1.5679914,1.5707964
448.56,-161.87,-344.07,12.0,1.2,24.0,99.0,95.0,98.0,0,0,3.1415927,-1.5679914,1.5707964
453.96,-109.36,-392.07,138.0,3.0,84.0,99.0,95.0,98.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
513.96,-122.86,-435.57,24.0,18.0,3.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
513.96,-152.87,-435.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
473.46,-112.36,-392.07,3.0,3.0,12.0,116.0,134.0,157.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
383.46,-134.86,-392.07,84.0,66.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
473.46,-124.36,-416.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
473.46,-124.36,-383.07,6.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
524.46,-134.86,-392.07,84.0,66.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
461.46,-142.36,-392.07,3.0,3.0,12.0,116.0,134.0,157.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
461.46,-154.37,-416.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
513.96,-122.86,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
453.96,-124.36,-363.57,27.0,27.0,6.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-152.87,-435.57,3.0,18.0,60.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-124.36,-378.57,42.0,27.0,3.0,116.0,134.0,157.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
446.46,-142.36,-392.07,3.0,3.0,12.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
446.46,-154.37,-416.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-122.86,-348.57,3.0,18.0,60.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
453.96,-107.86,-348.57,3.0,12.0,144.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
453.96,-137.86,-435.57,144.0,12.0,3.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
393.96,-122.86,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
453.96,-122.86,-435.57,3.0,18.0,60.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-107.86,-435.57,3.0,12.0,144.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-164.87,-435.57,144.0,6.0,3.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
446.46,-154.37,-368.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
461.46,-154.37,-368.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
434.46,-124.36,-383.07,6.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
453.96,-137.86,-348.57,3.0,12.0,144.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
434.46,-112.36,-392.07,3.0,3.0,12.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
434.46,-124.36,-416.07,36.0,27.0,3.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
513.96,-152.87,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
435.96,-152.87,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
471.96,-152.87,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
492.96,-164.87,-348.57,66.0,6.0,3.0,116.0,134.0,157.0,0,0,-3.1415927,1.4721205E-22,-3.1415927
414.96,-164.87,-348.57,66.0,6.0,3.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
393.96,-152.87,-348.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,1.5679914,-1.5707964
393.96,-152.87,-435.57,3.0,18.0,24.0,116.0,134.0,157.0,0,0,-1.5707964,-1.5679914,1.5707964
393.96,-122.86,-435.57,24.0,18.0,3.0,116.0,134.0,157.0,0,0,-1.9042589E-11,-1.4721205E-22,1.9326808E-11
414.96,-122.86,-348.57,18.0,18.0,3.0,180.0,210.0,228.0,0,0,-3.1415927,-1.9042514E-11,1.5707964
